id,name,gene-id,gene-symbol,gene-name,entrez-id,chromosome,start-position,end-position
1062608,"A_23_P138117",23016,"CAMTA1","calmodulin binding transcription activator 1",23261,"1","n/a","n/a"
1029561,"A_24_P220921",23016,"CAMTA1","calmodulin binding transcription activator 1",23261,"1","n/a","n/a"
1029560,"A_32_P4985",23016,"CAMTA1","calmodulin binding transcription activator 1",23261,"1","n/a","n/a"
1046010,"A_23_P365189",22880,"CAMTA2","calmodulin binding transcription activator 2",23125,"17","n/a","n/a"
1046011,"CUST_1732_PI416261804",22880,"CAMTA2","calmodulin binding transcription activator 2",23125,"17","n/a","n/a"
1041525,"A_23_P25137",35120,"CAND1","cullin-associated and neddylation-dissociated 1",55832,"12","n/a","n/a"
1041524,"A_23_P25141",35120,"CAND1","cullin-associated and neddylation-dissociated 1",55832,"12","n/a","n/a"
1060695,"A_23_P72180",35120,"CAND1","cullin-associated and neddylation-dissociated 1",55832,"12","n/a","n/a"
1041523,"A_24_P47681",35120,"CAND1","cullin-associated and neddylation-dissociated 1",55832,"12","n/a","n/a"
1062363,"A_24_P93656",35120,"CAND1","cullin-associated and neddylation-dissociated 1",55832,"12","n/a","n/a"
1015911,"A_23_P250102",22821,"CAND2","cullin-associated and neddylation-dissociated 2 (putative)",23066,"3","n/a","n/a"
1013225,"CUST_15223_PI416261804",22821,"CAND2","cullin-associated and neddylation-dissociated 2 (putative)",23066,"3","n/a","n/a"
1046198,"A_23_P27721",22656,"CARD8","caspase recruitment domain family, member 8",22900,"19","n/a","n/a"
1046197,"A_24_P14260",22656,"CARD8","caspase recruitment domain family, member 8",22900,"19","n/a","n/a"
1068294,"A_24_P196688",22656,"CARD8","caspase recruitment domain family, member 8",22900,"19","n/a","n/a"
1017659,"A_23_P58898",9850,"CASP8AP2","caspase 8 associated protein 2",9994,"6","n/a","n/a"
1015010,"CUST_12713_PI416261804",9850,"CASP8AP2","caspase 8 associated protein 2",9994,"6","n/a","n/a"
1020642,"A_23_P201295",34186,"CASZ1","castor zinc finger 1",54897,"1","n/a","n/a"
1015083,"A_24_P935951",34186,"CASZ1","castor zinc finger 1",54897,"1","n/a","n/a"
1015257,"CUST_5135_PI416261804",34186,"CASZ1","castor zinc finger 1",54897,"1","n/a","n/a"
1022899,"A_23_P502882",9016,"CBFA2T2","core-binding factor, runt domain, alpha subunit 2; translocated to, 2",9139,"20","n/a","n/a"
1028682,"A_24_P918157",9016,"CBFA2T2","core-binding factor, runt domain, alpha subunit 2; translocated to, 2",9139,"20","n/a","n/a"
1022900,"CUST_14221_PI416261804",9016,"CBFA2T2","core-binding factor, runt domain, alpha subunit 2; translocated to, 2",9139,"20","n/a","n/a"
1058557,"A_23_P500741",859,"CBFA2T3","core-binding factor, runt domain, alpha subunit 2; translocated to, 3",863,"16","n/a","n/a"
1058558,"CUST_9830_PI416261804",859,"CBFA2T3","core-binding factor, runt domain, alpha subunit 2; translocated to, 3",863,"16","n/a","n/a"
1026526,"A_23_P113634",861,"CBFB","core-binding factor, beta subunit",865,"16","n/a","n/a"
1026527,"A_24_P107918",861,"CBFB","core-binding factor, beta subunit",865,"16","n/a","n/a"
1037387,"A_23_P353567",58929,"CBX2","chromobox homolog 2",84733,"17","n/a","n/a"
1037388,"CUST_1050_PI416573500",58929,"CBX2","chromobox homolog 2",84733,"17","n/a","n/a"
1026131,"CUST_1084_PI416379584",58929,"CBX2","chromobox homolog 2",84733,"17","n/a","n/a"
1037389,"CUST_11502_PI416261804",58929,"CBX2","chromobox homolog 2",84733,"17","n/a","n/a"
1049592,"A_23_P89621",8469,"CBX4","chromobox homolog 4",8535,"17","n/a","n/a"
1049593,"CUST_10559_PI416261804",8469,"CBX4","chromobox homolog 4",8535,"17","n/a","n/a"
1045645,"A_23_P250735",23247,"CBX7","chromobox homolog 7",23492,"22","n/a","n/a"
1045643,"A_24_P19410",23247,"CBX7","chromobox homolog 7",23492,"22","n/a","n/a"
1045644,"A_32_P203585",23247,"CBX7","chromobox homolog 7",23492,"22","n/a","n/a"
1040722,"A_23_P55421",36606,"CBX8","chromobox homolog 8",57332,"17","n/a","n/a"
1040723,"CUST_1013_PI416261804",36606,"CBX8","chromobox homolog 8",57332,"17","n/a","n/a"
1058536,"A_23_P315206",879,"CCBL1","cysteine conjugate-beta lyase, cytoplasmic",883,"9","n/a","n/a"
1058535,"CUST_12690_PI416261804",879,"CCBL1","cysteine conjugate-beta lyase, cytoplasmic",883,"9","n/a","n/a"
1024935,"A_23_P46017",35547,"CCBL2","cysteine conjugate-beta lyase 2",56267,"1","n/a","n/a"
1024936,"CUST_15719_PI416261804",35547,"CCBL2","cysteine conjugate-beta lyase 2",56267,"1","n/a","n/a"
1019024,"CUST_745_PI416573500",110266,"CCDC160","coiled-coil domain containing 160",347475,"X","n/a","n/a"
1010354,"CUST_771_PI416379584",110266,"CCDC160","coiled-coil domain containing 160",347475,"X","n/a","n/a"
1058537,"A_23_P60227",877,"CCIN","calicin",881,"9","n/a","n/a"
1058538,"CUST_4674_PI416261804",877,"CCIN","calicin",881,"9","n/a","n/a"
1025813,"A_23_P145397",887,"CCNC","cyclin C",892,"6","n/a","n/a"
1025814,"CUST_873_PI416261804",887,"CCNC","cyclin C",892,"6","n/a","n/a"
1058513,"A_23_P30338",897,"CCNH","cyclin H",902,"5","n/a","n/a"
1058514,"CUST_13558_PI416261804",897,"CCNH","cyclin H",902,"5","n/a","n/a"
1018132,"A_23_P3186",8735,"CCNK","cyclin K",8812,"14","n/a","n/a"
1014453,"A_24_P348925",8735,"CCNK","cyclin K",8812,"14","n/a","n/a"
1040998,"A_23_P132454",36296,"CCNL1","cyclin L1",57018,"3","n/a","n/a"
1040999,"A_24_P337058",36296,"CCNL1","cyclin L1",57018,"3","n/a","n/a"
1058511,"A_23_P87575",899,"CCNT1","cyclin T1",904,"12","n/a","n/a"
1058512,"CUST_1055_PI416573500",899,"CCNT1","cyclin T1",904,"12","n/a","n/a"
1058510,"CUST_1089_PI416379584",899,"CCNT1","cyclin T1",904,"12","n/a","n/a"
1023955,"A_23_P209316",900,"CCNT2","cyclin T2",905,"2","n/a","n/a"
1023954,"A_24_P174341",900,"CCNT2","cyclin T2",905,"2","n/a","n/a"
1040827,"A_23_P52697",36402,"CD248","CD248 molecule, endosialin",57124,"11","n/a","n/a"
1040828,"CUST_10516_PI416261804",36402,"CD248","CD248 molecule, endosialin",57124,"11","n/a","n/a"
1044261,"A_23_P338479",28861,"CD274","CD274 molecule",29126,"9","n/a","n/a"
1044262,"CUST_16488_PI416261804",28861,"CD274","CD274 molecule",29126,"9","n/a","n/a"
1058458,"A_23_P109988",937,"CD86","CD86 molecule",942,"3","n/a","n/a"
1058457,"A_24_P131589",937,"CD86","CD86 molecule",942,"3","n/a","n/a"
1058459,"CUST_14729_PI416261804",937,"CD86","CD86 molecule",942,"3","n/a","n/a"
1046180,"A_23_P210811",22674,"CD93","CD93 molecule",22918,"20","n/a","n/a"
1046179,"A_32_P56001",22674,"CD93","CD93 molecule",22918,"20","n/a","n/a"
1058417,"A_23_P156471",983,"CDC5L","CDC5 cell division cycle 5-like (S. pombe)",988,"6","n/a","n/a"
1058418,"CUST_14082_PI416261804",983,"CDC5L","CDC5 cell division cycle 5-like (S. pombe)",988,"6","n/a","n/a"
1042353,"A_23_P205449",34327,"CDCA4","cell division cycle associated 4",55038,"14","n/a","n/a"
1042352,"A_24_P133488",34327,"CDCA4","cell division cycle associated 4",55038,"14","n/a","n/a"
1042354,"CUST_9272_PI416261804",34327,"CDCA4","cell division cycle associated 4",55038,"14","n/a","n/a"
1044123,"A_23_P15247",29698,"C16orf5","chromosome 16 open reading frame 5",29965,"16","n/a","n/a"
1044124,"CUST_5437_PI416261804",29698,"C16orf5","chromosome 16 open reading frame 5",29965,"16","n/a","n/a"
1058339,"A_23_P58788",1038,"CDX1","caudal type homeobox 1",1044,"5","n/a","n/a"
1058340,"CUST_12163_PI416261804",1038,"CDX1","caudal type homeobox 1",1044,"5","n/a","n/a"
1058337,"A_23_P76654",1039,"CDX2","caudal type homeobox 2",1045,"13","n/a","n/a"
1058338,"CUST_15713_PI416261804",1039,"CDX2","caudal type homeobox 2",1045,"13","n/a","n/a"
1058335,"A_23_P114314",1040,"CDX4","caudal type homeobox 4",1046,"X","n/a","n/a"
1058336,"CUST_1343_PI416261804",1040,"CDX4","caudal type homeobox 4",1046,"X","n/a","n/a"
1058329,"A_23_P143242",1044,"CEBPB","CCAAT/enhancer binding protein (C/EBP), beta",1051,"20","n/a","n/a"
1058327,"A_23_P411296",1044,"CEBPB","CCAAT/enhancer binding protein (C/EBP), beta",1051,"20","n/a","n/a"
1058323,"A_23_P2990",1046,"CEBPE","CCAAT/enhancer binding protein (C/EBP), epsilon",1053,"14","n/a","n/a"
1058324,"CUST_11253_PI416261804",1046,"CEBPE","CCAAT/enhancer binding protein (C/EBP), epsilon",1053,"14","n/a","n/a"
1058322,"A_23_P356755",1047,"CEBPG","CCAAT/enhancer binding protein (C/EBP), gamma",1054,"19","n/a","n/a"
1058321,"CUST_4786_PI416261804",1047,"CEBPG","CCAAT/enhancer binding protein (C/EBP), gamma",1054,"19","n/a","n/a"
1047768,"A_23_P119964",10008,"CEBPZ","CCAAT/enhancer binding protein (C/EBP), zeta",10153,"2","n/a","n/a"
1047769,"CUST_12410_PI416261804",10008,"CEBPZ","CCAAT/enhancer binding protein (C/EBP), zeta",10153,"2","n/a","n/a"
1044296,"A_23_P3514",28841,"C16orf80","chromosome 16 open reading frame 80",29105,"16","n/a","n/a"
1044297,"CUST_8559_PI416261804",28841,"C16orf80","chromosome 16 open reading frame 80",29105,"16","n/a","n/a"
1019387,"A_23_P123544",33401,"CHRAC1","chromatin accessibility complex 1",54108,"8","n/a","n/a"
1042991,"CUST_5673_PI416261804",33401,"CHRAC1","chromatin accessibility complex 1",54108,"8","n/a","n/a"
1014347,"CUST_5674_PI416261804",33401,"CHRAC1","chromatin accessibility complex 1",54108,"8","n/a","n/a"
1054170,"A_23_P33384",4236,"CIITA","class II, major histocompatibility complex, transactivator",4261,"16","n/a","n/a"
1054169,"A_32_P209960",4236,"CIITA","class II, major histocompatibility complex, transactivator",4261,"16","n/a","n/a"
1048466,"A_23_P39814",9400,"CIR1","corepressor interacting with RBPJ, 1",9541,"2","n/a","n/a"
1048467,"CUST_8340_PI416261804",9400,"CIR1","corepressor interacting with RBPJ, 1",9541,"2","n/a","n/a"
1018177,"A_23_P73526",4409,"CITED1","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 1",4435,"X","n/a","n/a"
1010549,"CUST_13520_PI416261804",4409,"CITED1","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 1",4435,"X","n/a","n/a"
1047493,"A_23_P214969",10223,"CITED2","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2",10370,"6","n/a","n/a"
1047494,"A_32_P192389",10223,"CITED2","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2",10370,"6","n/a","n/a"
1033898,"A_23_P306804",81608,"CITED4","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4",163732,"1","n/a","n/a"
1033897,"A_32_P209230",81608,"CITED4","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 4",163732,"1","n/a","n/a"
1048415,"A_23_P419038",9433,"CLOCK","clock homolog (mouse)",9575,"4","n/a","n/a"
1048417,"CUST_16994_PI416261804",9433,"CLOCK","clock homolog (mouse)",9575,"4","n/a","n/a"
1048416,"CUST_190_PI416408490",9433,"CLOCK","clock homolog (mouse)",9575,"4","n/a","n/a"
1024823,"A_23_P100263",56561,"CMIP","c-Maf inducing protein",80790,"16","n/a","n/a"
1024822,"A_23_P371239",56561,"CMIP","c-Maf inducing protein",80790,"16","n/a","n/a"
1046096,"A_23_P77371",22774,"CNOT1","CCR4-NOT transcription complex, subunit 1",23019,"16","n/a","n/a"
1030346,"A_24_P101114",22774,"CNOT1","CCR4-NOT transcription complex, subunit 1",23019,"16","n/a","n/a"
1046097,"A_24_P193570",22774,"CNOT1","CCR4-NOT transcription complex, subunit 1",23019,"16","n/a","n/a"
1030347,"CUST_622_PI416261804",22774,"CNOT1","CCR4-NOT transcription complex, subunit 1",23019,"16","n/a","n/a"
1053662,"A_23_P162336",4817,"CNOT2","CCR4-NOT transcription complex, subunit 2",4848,"12","n/a","n/a"
1053663,"A_23_P421147",4817,"CNOT2","CCR4-NOT transcription complex, subunit 2",4848,"12","n/a","n/a"
1053665,"A_24_P8049",4817,"CNOT2","CCR4-NOT transcription complex, subunit 2",4848,"12","n/a","n/a"
1053660,"A_23_P38987",4818,"CNOT3","CCR4-NOT transcription complex, subunit 3",4849,"19","n/a","n/a"
1053661,"CUST_1687_PI416261804",4818,"CNOT3","CCR4-NOT transcription complex, subunit 3",4849,"19","n/a","n/a"
1053658,"A_23_P156993",4819,"CNOT4","CCR4-NOT transcription complex, subunit 4",4850,"7","n/a","n/a"
1053656,"A_23_P300781",4819,"CNOT4","CCR4-NOT transcription complex, subunit 4",4850,"7","n/a","n/a"
1053657,"A_24_P187351",4819,"CNOT4","CCR4-NOT transcription complex, subunit 4",4850,"7","n/a","n/a"
1066288,"A_24_P941922",4819,"CNOT4","CCR4-NOT transcription complex, subunit 4",4850,"7","n/a","n/a"
1053659,"CUST_1656_PI416261804",4819,"CNOT4","CCR4-NOT transcription complex, subunit 4",4850,"7","n/a","n/a"
1044220,"A_23_P216312",29618,"CNOT7","CCR4-NOT transcription complex, subunit 7",29883,"8","n/a","n/a"
1044218,"A_23_P394166",29618,"CNOT7","CCR4-NOT transcription complex, subunit 7",29883,"8","n/a","n/a"
1067463,"A_24_P384422",29618,"CNOT7","CCR4-NOT transcription complex, subunit 7",29883,"8","n/a","n/a"
1044219,"A_32_P141262",29618,"CNOT7","CCR4-NOT transcription complex, subunit 7",29883,"8","n/a","n/a"
1044217,"A_32_P170888",29618,"CNOT7","CCR4-NOT transcription complex, subunit 7",29883,"8","n/a","n/a"
1044221,"CUST_4434_PI416261804",29618,"CNOT7","CCR4-NOT transcription complex, subunit 7",29883,"8","n/a","n/a"
1048713,"A_23_P110846",9203,"CNOT8","CCR4-NOT transcription complex, subunit 8",9337,"5","n/a","n/a"
1048714,"CUST_9199_PI416261804",9203,"CNOT8","CCR4-NOT transcription complex, subunit 8",9337,"5","n/a","n/a"
1046718,"A_23_P71419",10829,"COPS5","COP9 constitutive photomorphogenic homolog subunit 5 (Arabidopsis)",10987,"8","n/a","n/a"
1046719,"CUST_16333_PI416261804",10829,"COPS5","COP9 constitutive photomorphogenic homolog subunit 5 (Arabidopsis)",10987,"8","n/a","n/a"
1023864,"A_24_P108517",60174,"CRB3","crumbs homolog 3 (Drosophila)",92359,"19","n/a","n/a"
1023865,"CUST_4709_PI416261804",60174,"CRB3","crumbs homolog 3 (Drosophila)",92359,"19","n/a","n/a"
1057974,"A_23_P79231",1376,"CREB1","cAMP responsive element binding protein 1",1385,"2","n/a","n/a"
1057976,"A_24_P105721",1376,"CREB1","cAMP responsive element binding protein 1",1385,"2","n/a","n/a"
1059659,"A_24_P932208",1376,"CREB1","cAMP responsive element binding protein 1",1385,"2","n/a","n/a"
1057975,"CUST_207_PI416408490",1376,"CREB1","cAMP responsive element binding protein 1",1385,"2","n/a","n/a"
1047343,"A_23_P423389",10341,"CREB3","cAMP responsive element binding protein 3",10488,"9","n/a","n/a"
1047344,"CUST_6441_PI416261804",10341,"CREB3","cAMP responsive element binding protein 3",10488,"9","n/a","n/a"
1036783,"A_23_P150407",59994,"CREB3L1","cAMP responsive element binding protein 3-like 1",90993,"11","n/a","n/a"
1036784,"CUST_6659_PI416261804",59994,"CREB3L1","cAMP responsive element binding protein 3-like 1",90993,"11","n/a","n/a"
1039745,"CUST_1346_PI416573500",41339,"CREB3L2","cAMP responsive element binding protein 3-like 2",64764,"7","n/a","n/a"
1039746,"CUST_1388_PI416379584",41339,"CREB3L2","cAMP responsive element binding protein 3-like 2",64764,"7","n/a","n/a"
1037405,"A_23_P108082",58897,"CREB3L3","cAMP responsive element binding protein 3-like 3",84699,"19","n/a","n/a"
1037406,"A_24_P57207",58897,"CREB3L3","cAMP responsive element binding protein 3-like 3",84699,"19","n/a","n/a"
1034530,"A_23_P63232",80703,"CREB3L4","cAMP responsive element binding protein 3-like 4",148327,"1","n/a","n/a"
1034531,"CUST_1961_PI416261804",80703,"CREB3L4","cAMP responsive element binding protein 3-like 4",148327,"1","n/a","n/a"
1026987,"A_23_P157117",9444,"CREB5","cAMP responsive element binding protein 5",9586,"7","n/a","n/a"
1026986,"A_24_P532232",9444,"CREB5","cAMP responsive element binding protein 5",9586,"7","n/a","n/a"
1020218,"A_23_P163850",1378,"CREBBP","CREB binding protein",1387,"16","n/a","n/a"
1014152,"A_24_P322025",1378,"CREBBP","CREB binding protein",1387,"16","n/a","n/a"
1015475,"A_24_P342279",1378,"CREBBP","CREB binding protein",1387,"16","n/a","n/a"
1019383,"A_23_P155376",54827,"CRELD1","cysteine-rich with EGF-like domains 1",78987,"3","n/a","n/a"
1019839,"CUST_7186_PI416261804",54827,"CRELD1","cysteine-rich with EGF-like domains 1",78987,"3","n/a","n/a"
1013048,"CUST_7188_PI416261804",54827,"CRELD1","cysteine-rich with EGF-like domains 1",78987,"3","n/a","n/a"
1013036,"CUST_7189_PI416261804",54827,"CRELD1","cysteine-rich with EGF-like domains 1",78987,"3","n/a","n/a"
1039298,"A_23_P33465",55013,"CRELD2","cysteine-rich with EGF-like domains 2",79174,"22","n/a","n/a"
1039299,"CUST_6904_PI416261804",55013,"CRELD2","cysteine-rich with EGF-like domains 2",79174,"22","n/a","n/a"
1027907,"A_23_P201979",1381,"CREM","cAMP responsive element modulator",1390,"10","n/a","n/a"
1027908,"A_24_P171075",1381,"CREM","cAMP responsive element modulator",1390,"10","n/a","n/a"
1027075,"A_24_P278393",1381,"CREM","cAMP responsive element modulator",1390,"10","n/a","n/a"
1057968,"A_24_P360763",1381,"CREM","cAMP responsive element modulator",1390,"10","n/a","n/a"
1028577,"A_24_P922139",1381,"CREM","cAMP responsive element modulator",1390,"10","n/a","n/a"
1057969,"CUST_14775_PI416261804",1381,"CREM","cAMP responsive element modulator",1390,"10","n/a","n/a"
1057958,"A_23_P44674",1387,"CRIP1","cysteine-rich protein 1 (intestinal)",1396,"14","n/a","n/a"
1057959,"CUST_5632_PI416261804",1387,"CRIP1","cysteine-rich protein 1 (intestinal)",1396,"14","n/a","n/a"
1057956,"A_23_P112798",1388,"CRIP2","cysteine-rich protein 2",1397,"14","n/a","n/a"
1057957,"CUST_942_PI416261804",1388,"CRIP2","cysteine-rich protein 2",1397,"14","n/a","n/a"
1031177,"A_23_P156562",125542,"CRIP3","cysteine-rich protein 3",401262,"6","n/a","n/a"
1031176,"CUST_5369_PI416261804",125542,"CRIP3","cysteine-rich protein 3",401262,"6","n/a","n/a"
1043486,"A_23_P131967",30821,"CRNKL1","crooked neck pre-mRNA splicing factor-like 1 (Drosophila)",51340,"20","n/a","n/a"
1043487,"A_24_P40229",30821,"CRNKL1","crooked neck pre-mRNA splicing factor-like 1 (Drosophila)",51340,"20","n/a","n/a"
1020681,"A_23_P50773",23128,"CRTC1","CREB regulated transcription coactivator 1",23373,"19","n/a","n/a"
1015333,"A_24_P219952",23128,"CRTC1","CREB regulated transcription coactivator 1",23373,"19","n/a","n/a"
1033534,"A_23_P12173",83540,"CRTC2","CREB regulated transcription coactivator 2",200186,"1","n/a","n/a"
1033535,"A_23_P12178",83540,"CRTC2","CREB regulated transcription coactivator 2",200186,"1","n/a","n/a"
1021391,"A_23_P77228",41357,"CRTC3","CREB regulated transcription coactivator 3",64784,"15","n/a","n/a"
1021392,"CUST_5517_PI416261804",41357,"CRTC3","CREB regulated transcription coactivator 3",64784,"15","n/a","n/a"
1057947,"A_23_P418961",1397,"CRX","cone-rod homeobox",1406,"19","n/a","n/a"
1024864,"A_23_P41286",1476,"CTBP1","C-terminal binding protein 1",1487,"4","n/a","n/a"
1024865,"A_23_P41292",1476,"CTBP1","C-terminal binding protein 1",1487,"4","n/a","n/a"
1024866,"A_24_P208992",1476,"CTBP1","C-terminal binding protein 1",1487,"4","n/a","n/a"
1013030,"A_23_P63897",1477,"CTBP2","C-terminal binding protein 2",1488,"10","n/a","n/a"
1019966,"A_24_P103922",1477,"CTBP2","C-terminal binding protein 2",1488,"10","n/a","n/a"
1010872,"A_24_P389714",1477,"CTBP2","C-terminal binding protein 2",1488,"10","n/a","n/a"
1047101,"A_24_P347704",10517,"CTCF","CCCTC-binding factor (zinc finger protein)",10664,"16","n/a","n/a"
1047102,"A_24_P356254",10517,"CTCF","CCCTC-binding factor (zinc finger protein)",10664,"16","n/a","n/a"
1034949,"A_24_P387437",80042,"CTCFL","CCCTC-binding factor (zinc finger protein)-like",140690,"20","n/a","n/a"
1034950,"CUST_15731_PI416261804",80042,"CTCFL","CCCTC-binding factor (zinc finger protein)-like",140690,"20","n/a","n/a"
1025990,"A_23_P253375",1512,"CUX1","cut-like homeobox 1",1523,"7","n/a","n/a"
1025806,"A_24_P220454",1512,"CUX1","cut-like homeobox 1",1523,"7","n/a","n/a"
1025809,"CUST_10261_PI416261804",1512,"CUX1","cut-like homeobox 1",1523,"7","n/a","n/a"
1025807,"CUST_10475_PI416261804",1512,"CUX1","cut-like homeobox 1",1523,"7","n/a","n/a"
1025808,"CUST_216_PI416408490",1512,"CUX1","cut-like homeobox 1",1523,"7","n/a","n/a"
1028344,"A_23_P2543",23071,"CUX2","cut-like homeobox 2",23316,"12","n/a","n/a"
1028346,"A_24_P281908",23071,"CUX2","cut-like homeobox 2",23316,"12","n/a","n/a"
1028345,"CUST_217_PI416408490",23071,"CUX2","cut-like homeobox 2",23316,"12","n/a","n/a"
1030244,"A_23_P32577",1590,"DACH1","dachshund homolog 1 (Drosophila)",1602,"13","n/a","n/a"
1030245,"CUST_14156_PI416261804",1590,"DACH1","dachshund homolog 1 (Drosophila)",1602,"13","n/a","n/a"
1030246,"CUST_9782_PI416261804",1590,"DACH1","dachshund homolog 1 (Drosophila)",1602,"13","n/a","n/a"
